anime_id,name,genre,type,episodes,rating,members,images,videos
12411,UN-GO: Inga Nikki,Parody,ONA,10,6.34,4951,Unknow,Unknow
1959,Wild 7,"Action, Drama, Police, Shounen",OVA,2,6.34,679,Unknow,Unknow
16233,Yowai Mushi,"Drama, Music",Special,1,6.34,1154,Unknow,Unknow
16574,Yu☆Gi☆Oh! Zexal Special,"Action, Fantasy, Game, Shounen",Special,1,6.34,1965,Unknow,Unknow
1994,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,"Adventure, Comedy, Fantasy, Game, Sci-Fi",Special,1,6.33,8891,Unknow,Unknow
33326,Aftermath,"Drama, Military, Music",Music,1,6.33,258,Unknow,Unknow
6688,Batain Lai!! Minami no Shima no Mizu Monogatari,"Historical, Slice of Life",Movie,1,6.33,334,Unknow,Unknow
3120,Bobby ni Kubittake,"Drama, Romance, Slice of Life",Movie,1,6.33,1470,Unknow,Unknow
1494,Darkside Blues,"Horror, Mystery, Psychological, Sci-Fi",Movie,1,6.33,5224,Unknow,Unknow
3518,Ginga no Uo Ursa Minor Blue,"Fantasy, Kids",OVA,1,6.33,1568,Unknow,Unknow
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,"Comedy, Ecchi, School, Seinen, Shoujo Ai",TV,12,6.33,17103,Unknow,Unknow
16646,Hanamaru Youchien: Panda Neko Taisou,"Comedy, Kids, Music",Special,8,6.34,1430,Unknow,Unknow
7405,Jankenman,"Adventure, Super Power",TV,51,6.33,255,Unknow,Unknow
2738,Kasumin 3rd Season,"Fantasy, Kids",TV,26,6.33,287,Unknow,Unknow
511,Kidou Shinsengumi Moeyo Ken TV,"Adventure, Comedy, Fantasy, Historical",TV,13,6.33,3424,Unknow,Unknow
23367,Kitakubu Katsudou Kiroku: Miniature Theater,"Comedy, School",Special,6,6.33,1154,Unknow,Unknow
7376,Kurumiwari Ningyou,"Drama, Fantasy, Romance",Movie,1,6.33,225,Unknow,Unknow
12433,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,Mystery,ONA,1,6.33,2609,Unknow,Unknow
30652,Long Riders!,"Comedy, Shounen, Slice of Life, Sports",TV,12,6.33,11562,Unknow,Unknow
15177,Macross FB7: Ore no Uta wo Kike!,"Action, Mecha, Music, Romance, Sci-Fi",Movie,1,6.33,2398,Unknow,Unknow
22435,New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,"Action, Mecha, Sci-Fi",Special,1,6.33,1555,Unknow,Unknow
16397,Photokano,"Ecchi, Romance, School",TV,13,6.33,53319,Unknow,Unknow
31113,Puchitto Furikaerintia,"Action, Adventure, Mecha, Sci-Fi",Special,1,6.33,1003,Unknow,Unknow
818,Sakura Tsuushin,"Comedy, Drama, Romance, Slice of Life",OVA,12,6.33,7342,Unknow,Unknow
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,"Adventure, Comedy, Sci-Fi",OVA,3,6.33,1735,Unknow,Unknow
21507,Soul Eater NOT!,"Action, Comedy, Ecchi, Shounen, Supernatural",TV,12,6.33,92269,Unknow,Unknow
4599,Tanoshii Willow Town,"Fantasy, Kids",TV,26,6.33,295,Unknow,Unknow
3115,Toki no Tabibito: Time Stranger,"Action, Adventure, Romance, Sci-Fi",Movie,1,6.33,941,Unknow,Unknow
5308,Ushio to Tora: Comically Deformed Theater,"Action, Comedy",OVA,1,6.33,1501,Unknow,Unknow
6425,Weiß Survive,"Comedy, Ecchi, Game",TV,16,6.33,13591,Unknow,Unknow
6987,Aki-Sora,"Ecchi, Romance, Seinen",OVA,1,6.32,54567,Unknow,Unknow
2537,Angelique: Twin Collection,"Fantasy, Sci-Fi, Shoujo",OVA,8,6.32,906,Unknow,Unknow
7334,Bakugan Battle Brawlers: Gundalian Invaders,"Action, Adventure, Fantasy, Game, Shounen",TV,39,6.32,11110,Unknow,Unknow
17295,Cosmic Break,"Drama, Game, Mecha",ONA,4,6.32,280,Unknow,Unknow
6496,Cutey Honey Flash: The Movie,"Adventure, Comedy, Magic, Romance",Movie,1,6.32,1577,Unknow,Unknow
9972,Document Taiyou no Kiba Dagram,"Drama, Mecha, Military, Sci-Fi, Shounen",Movie,1,6.32,336,Unknow,Unknow
23333,DRAMAtical Murder,"Action, Psychological, Sci-Fi, Super Power",TV,12,6.32,80121,Unknow,Unknow
7252,Enchanted Journey,"Adventure, Drama, Fantasy, Kids",Movie,1,6.32,223,Unknow,Unknow
2196,Genmu Senki Leda,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi",OVA,1,6.32,1925,Unknow,Unknow
9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),"Comedy, Sci-Fi",TV,11,6.32,17934,Unknow,Unknow
17897,Hana wa Saku,Music,Special,1,6.32,762,Unknow,Unknow
7723,Hipira-kun,"Comedy, Fantasy, Kids, Supernatural, Vampire",TV,10,6.32,1923,Unknow,Unknow
7169,Ibara-Hime matawa Nemuri-Hime,"Drama, Historical",Movie,1,6.32,586,Unknow,Unknow
9172,Kaitei Sanman Mile,"Adventure, Fantasy",Movie,1,6.32,189,Unknow,Unknow
1856,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,Comedy,ONA,7,6.32,4503,Unknow,Unknow
3723,Koala Boy Kokki,Comedy,TV,26,6.32,360,Unknow,Unknow
5725,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,"Action, Adventure, Game, Kids, Sci-Fi",TV,30,6.32,1710,Unknow,Unknow
29301,Kurage no Shokudou,"Drama, Slice of Life",OVA,1,6.32,8112,Unknow,Unknow
33795,Mahou Shoujo Nante Mou Ii Desukara. 2nd Season,"Comedy, Magic",TV,12,6.32,5676,Unknow,Unknow
18449,Mobile Suit Gundam Battlefield Record: Avant-Title,"Mecha, Sci-Fi, Space",ONA,1,6.32,1169,Unknow,Unknow
28381,Monster High: Kowa-ike Girls,"Kids, Shoujo, Supernatural",ONA,8,6.32,244,Unknow,Unknow
4719,Queen&#039;s Blade: Rurou no Senshi,"Action, Adventure, Ecchi, Fantasy",TV,12,6.32,51170,Unknow,Unknow
3877,Sasurai no Shoujo Nell,"Adventure, Historical, Shoujo",TV,26,6.32,356,Unknow,Unknow
445,Tales of Eternia The Animation,"Adventure, Comedy, Fantasy, Romance, Shounen",TV,13,6.32,11582,Unknow,Unknow
17969,Tanken Driland: 1000-nen no Mahou,"Adventure, Fantasy",TV,51,6.32,680,Unknow,Unknow
4033,The iDOLM@STER Live For You!,"Comedy, Drama, Music",OVA,1,6.32,6601,Unknow,Unknow
176,Triangle Heart: Sweet Songs Forever,"Adventure, Romance",OVA,4,6.32,4543,Unknow,Unknow
30865,Umi ni Ochita Tsuki no Hanashi,Kids,Movie,1,6.32,293,Unknow,Unknow
7818,Yousei Ou,"Fantasy, Shoujo",OVA,1,6.32,374,Unknow,Unknow
16576,Yu☆Gi☆Oh! Zexal Second: Midokoro Tenkomori Special,"Action, Fantasy, Game, Shounen",Special,1,6.32,1832,Unknow,Unknow
19029,Yuyushiki: Nyanyashiki,Comedy,Special,6,6.32,6805,Unknow,Unknow
12131,30-sai no Hoken Taiiku Specials,"Ecchi, Parody, Romance, Seinen",Special,3,6.31,3073,Unknow,Unknow
24699,Ai Tenchi Muyou!,"Comedy, Sci-Fi, Shounen",TV,50,6.31,15313,Unknow,Unknow
6077,Akubi Girl,"Comedy, Fantasy",TV,26,6.31,328,Unknow,Unknow
231,Asagiri no Miko,"Action, Comedy, Drama, Fantasy, Magic, School, Sci-Fi, Shounen, Slice of Life, Super Power, Supernatural",TV,26,6.31,4721,Unknow,Unknow
9164,Attack No.1: Namida no Fushichou,"Drama, Shoujo, Sports",Movie,1,6.31,248,Unknow,Unknow
25965,Backkom 2,"Comedy, Kids",TV,52,6.31,162,Unknow,Unknow
31049,Beyblade Burst,"Action, Adventure, Sci-Fi, Shounen, Sports",TV,Unknown,6.31,3221,Unknow,Unknow
4095,Chuumon no Ooi Ryouriten (1991),"Fantasy, Horror, Supernatural",Movie,1,6.31,2304,Unknow,Unknow
2285,D.I.C.E.,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen",TV,40,6.31,2744,Unknow,Unknow
6215,Dr.,"Action, Adventure, Magic, Music, Sci-Fi, Super Power",Music,1,6.31,1616,Unknow,Unknow
12485,Gregory Horror Show: The Bloody Karte,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",Special,12,6.31,399,Unknow,Unknow
1552,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,"Comedy, Drama, Romance",Movie,1,6.31,399,Unknow,Unknow
6992,Hoshi ni Negai wo: Fantastic Cat,"Adventure, Sci-Fi",ONA,1,6.31,1140,Unknow,Unknow
32065,Kimi no Sumu Machi,Comedy,Special,1,6.31,398,Unknow,Unknow
31091,Komori-san wa Kotowarenai!,"Comedy, School, Slice of Life",TV,12,6.31,24377,Unknow,Unknow
23989,Maken-Ki! Two Specials,Ecchi,Special,5,6.32,7858,Unknow,Unknow
6695,Mangchi,"Adventure, Comedy, Fantasy",Movie,1,6.31,461,Unknow,Unknow
1628,Maou Dante,"Action, Demons, Horror, Shounen, Supernatural",TV,13,6.31,3907,Unknow,Unknow
3898,Mazinger Z tai Devilman,"Adventure, Demons, Mecha, Sci-Fi, Shounen",Movie,1,6.31,1481,Unknow,Unknow
7740,Queen&#039;s Blade: Gyokuza wo Tsugu Mono Specials,"Action, Adventure, Ecchi, Fantasy",Special,6,6.31,7496,Unknow,Unknow
2244,Rakugo Tennyo Oyui,"Comedy, Historical",TV,12,6.31,1086,Unknow,Unknow
2068,Sousei Kishi Gaiarth,"Action, Adventure, Mecha, Sci-Fi",OVA,3,6.31,1104,Unknow,Unknow
7705,Starry☆Sky,"Harem, School, Shoujo",ONA,26,6.31,37155,Unknow,Unknow
3989,Suna no Bara: Yuki no Mokushiroku,Action,OVA,1,6.31,633,Unknow,Unknow
309,Akahori Gedou Hour Rabuge,"Comedy, Magic, Parody",TV,13,6.3,3271,Unknow,Unknow
7610,Anju to Zushioumaru,"Fantasy, Historical",Movie,1,6.3,637,Unknow,Unknow
6095,Azuki-chan the Movie,"Comedy, Romance, Shoujo, Slice of Life",Movie,1,6.3,390,Unknow,Unknow
1542,Brain Powerd,"Action, Adventure, Mecha, Sci-Fi",TV,26,6.3,5058,Unknow,Unknow
1828,Catblue: Dynamite,"Action, Fantasy",ONA,1,6.3,1311,Unknow,Unknow
2019,DNA Sights 999.9,"Action, Adventure, Drama, Sci-Fi",OVA,1,6.3,1048,Unknow,Unknow
3808,Futari Daka,"Cars, Shounen, Sports",TV,36,6.3,234,Unknow,Unknow
8152,Gegege no Kitarou (1985 Movie),"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.3,232,Unknow,Unknow
13993,Goulart Knights: Evoked the Beginning White,"Action, Drama, Fantasy, Shoujo, Supernatural",OVA,1,6.3,1746,Unknow,Unknow
21809,Kenzen Robo Daimidaler,"Comedy, Ecchi, Mecha, Seinen",TV,12,6.3,33059,Unknow,Unknow
3155,Kingyo Chuuihou! (Movie),"Action, Comedy, Kids, Shoujo",Movie,1,6.3,301,Unknow,Unknow
11505,Kiss Dum: Omokage,"Mecha, Military, Sci-Fi",Special,1,6.3,605,Unknow,Unknow
1899,Masou Kishin Cybuster,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.3,1342,Unknow,Unknow
1188,Momoiro Sisters,"Comedy, Slice of Life",TV,24,6.3,1366,Unknow,Unknow
25641,Monotonous Purgatory,Music,Music,1,6.3,515,Unknow,Unknow
3936,Personal Computer Travel Tanteidan,"Adventure, Historical, Kids, Sci-Fi",TV,26,6.3,606,Unknow,Unknow
6523,Porong Porong Pororo,Kids,TV,52,6.3,197,Unknow,Unknow
4566,Prism Ark Specials,"Action, Comedy, Drama, Fantasy, Magic",Special,6,6.3,1636,Unknow,Unknow
29035,Robot Girls Z Plus,"Comedy, Mecha, Parody",ONA,6,6.3,3863,Unknow,Unknow
839,Samurai Spirits 2: Asura Zanmaden,"Action, Fantasy, Martial Arts, Samurai, Super Power",OVA,2,6.3,1317,Unknow,Unknow
30390,Sengoku Musou: Sengoku Musou High School,"Comedy, Samurai, School",Special,8,6.3,735,Unknow,Unknow
11561,Sougen no Ko Tenguri,"Adventure, Drama, Historical, Kids",Movie,1,6.3,406,Unknow,Unknow
6899,Stitch!: Itazura Alien no Daibouken,"Adventure, Comedy, Kids, Sci-Fi",TV,29,6.3,875,Unknow,Unknow
6900,Tamagotchi!,"Comedy, Kids",TV,143,6.3,536,Unknow,Unknow
2102,Tattoon Master,"Adventure, Comedy, Slice of Life, Supernatural",OVA,2,6.3,1370,Unknow,Unknow
773,Tenamonya Voyagers,"Adventure, Comedy, Ecchi, Mecha, Sci-Fi",OVA,4,6.3,1755,Unknow,Unknow
13967,Thermae Romae x Asahi Shimbun Digital Collaboration,"Comedy, Historical, Seinen",Special,1,6.3,480,Unknow,Unknow
7691,Tokimeki Memorial 4 OVA,Harem,OVA,1,6.3,1260,Unknow,Unknow
4584,Topo Gigio,"Adventure, Comedy, Kids",TV,21,6.3,981,Unknow,Unknow
346,W: Wish,"Drama, Harem, Romance, School, Slice of Life",TV,13,6.3,10523,Unknow,Unknow
7463,Weiß Survive R,"Comedy, Ecchi, Game",TV,12,6.3,7275,Unknow,Unknow
11537,Yamatarou Kaeru,Kids,OVA,1,6.3,332,Unknow,Unknow
10330,Bakugan Battle Brawlers: Mechtanium Surge,"Action, Adventure, Fantasy, Game, Shounen",TV,46,6.29,8662,Unknow,Unknow
9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,"Adventure, Kids",Special,1,6.29,249,Unknow,Unknow
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,"Action, Historical, Mecha",Movie,1,6.29,1208,Unknow,Unknow
15979,Eureka Seven AO: Aratanari Fukaki Ao,"Comedy, Slice of Life",ONA,10,6.29,3331,Unknow,Unknow
1157,Final Fantasy: Unlimited,"Action, Adventure, Fantasy, Sci-Fi, Shounen",TV,25,6.29,25652,Unknow,Unknow
3151,Genei Toushi Bastof Lemon,"Adventure, Mecha, Sci-Fi",TV,26,6.29,666,Unknow,Unknow
141,Jinki:Extend,"Mecha, Sci-Fi",TV,12,6.29,7496,Unknow,Unknow
8196,Kawasaki Frontale x Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Sports, Super Power",Special,1,6.29,321,Unknow,Unknow
1561,Lovedol: Lovely Idol,"Harem, Music",TV,12,6.29,5825,Unknow,Unknow
24417,Maido! Urayasu Tekkin Kazoku,"Comedy, Shounen",TV,25,6.29,407,Unknow,Unknow
1984,Memory,Mystery,Movie,1,6.29,1709,Unknow,Unknow
7247,Naked Wolves,"Action, Comedy, Kids, Sports",TV,52,6.29,317,Unknow,Unknow
9782,Norageki!,"Mystery, Sci-Fi, Space",OVA,1,6.29,6727,Unknow,Unknow
11873,Oraa Guzura Dado (1987),"Comedy, Kids",TV,44,6.29,178,Unknow,Unknow
1938,Shin Kaitei Gunkan,"Action, Adventure, Fantasy, Historical, Military, Sci-Fi",OVA,2,6.29,877,Unknow,Unknow
32039,Show By Rock!! Short!!,"Comedy, Music",TV,12,6.29,5672,Unknow,Unknow
10263,Sonic X Pilot,"Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen",Special,2,6.29,1795,Unknow,Unknow
1862,Strike Witches OVA,"Action, Ecchi, Magic, Military, Sci-Fi",OVA,1,6.29,18236,Unknow,Unknow
13675,Taisei Kensetsu: Bosporus Kaikyou Tunnel,Drama,Special,1,6.29,2707,Unknow,Unknow
17879,Tamako Market Specials,Comedy,Special,6,6.29,12141,Unknow,Unknow
24527,Yomigaeru Sora Pilot,"Action, Military, Seinen",Special,1,6.29,298,Unknow,Unknow
7939,Animation!,"Adventure, Comedy, Dementia, Fantasy, Music, Mystery",OVA,13,6.28,407,Unknow,Unknow
13143,Baku Tech! Bakugan,"Action, Game, Shounen",TV,51,6.28,1752,Unknow,Unknow
4419,Catman,"Comedy, Fantasy, Slice of Life",ONA,7,6.28,1555,Unknow,Unknow
3962,Chocolate Underground,"Comedy, Kids",ONA,13,6.28,9351,Unknow,Unknow
32932,Choujuu Giga,Romance,ONA,Unknown,6.28,466,Unknow,Unknow
5629,Choujuu Kishin Dancougar: Hakunetsu no Shuushou,"Mecha, Sci-Fi, Space",OVA,4,6.28,419,Unknow,Unknow
841,Colorful,"Comedy, Ecchi, Slice of Life",TV,16,6.28,13960,Unknow,Unknow
10177,DD Hokuto no Ken,"Parody, Seinen",TV,12,6.28,2348,Unknow,Unknow
904,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Movie,1,6.28,49949,Unknow,Unknow
25495,fake!fake!,Music,Music,1,6.28,548,Unknow,Unknow
3294,Gasshin Sentai Mechander Robo,"Mecha, Military, Mystery, Sci-Fi, Space",TV,35,6.28,287,Unknow,Unknow
33808,Girlfriend (Note),"Music, School",ONA,3,6.28,1942,Unknow,Unknow
3020,Gu-Gu Ganmo,"Comedy, School",TV,50,6.28,259,Unknow,Unknow
11005,Holy Knight,"Ecchi, Fantasy, School, Seinen, Supernatural, Vampire",OVA,2,6.28,20589,Unknow,Unknow
1427,Lupin III: Ikiteita Majutsushi,"Adventure, Comedy, Shounen",OVA,1,6.28,2697,Unknow,Unknow
5723,Mobile Suit Gundam: More Information on the Universal Century,"Mecha, Military, Sci-Fi, Space",Special,10,6.28,1350,Unknow,Unknow
1139,Monkey Magic,"Adventure, Fantasy, Kids",TV,13,6.28,356,Unknow,Unknow
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,"Action, Mecha, Military, Sci-Fi",Special,1,6.28,5477,Unknow,Unknow
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,"Drama, Seinen, Thriller",TV,13,6.28,18031,Unknow,Unknow
2083,Natsuki Crisis,"Action, Martial Arts, School",OVA,2,6.28,1186,Unknow,Unknow
14519,Neko Ramen: Ore no Shouyu Aji,Comedy,ONA,13,6.28,256,Unknow,Unknow
439,RG Veda,"Adventure, Drama, Fantasy",OVA,2,6.28,5070,Unknow,Unknow
14583,Rinne no Lagrange Specials,Comedy,Special,6,6.28,3291,Unknow,Unknow
5314,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,"Adventure, Comedy, Fantasy",Movie,1,6.28,350,Unknow,Unknow
10201,Senkou no Night Raid Picture Drama,"Action, Historical, Super Power",Special,1,6.28,1543,Unknow,Unknow
3599,Shin Kujakuou,"Action, Demons, Horror",OVA,2,6.28,743,Unknow,Unknow
11791,Sore Ike! Anpanman: Ruby no Negai,"Comedy, Kids, Magic",Movie,1,6.28,162,Unknow,Unknow
17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...","Mecha, Sci-Fi",Movie,1,6.28,302,Unknow,Unknow
9002,True Tears: Raigomaru to Jibeta no Monogatari,Kids,Special,1,6.28,5110,Unknow,Unknow
2301,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6.28,1056,Unknow,Unknow
29123,World Calling,Music,Music,1,6.28,578,Unknow,Unknow
5474,Yobarete Tobidete Akubi-chan,"Comedy, Fantasy, Kids",TV,26,6.28,233,Unknow,Unknow
14231,Akuemon,"Fantasy, Romance",OVA,1,6.27,453,Unknow,Unknow
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,"Action, Adventure, Fantasy, Magic, Sci-Fi",OVA,1,6.27,10531,Unknow,Unknow
18767,BlazBlue: Alter Memory,"Action, Fantasy",TV,12,6.27,52965,Unknow,Unknow
23365,By Your Side,Music,Music,1,6.27,550,Unknow,Unknow
2981,Chika Gentou Gekiga: Shoujo Tsubaki,"Drama, Historical, Horror",Movie,1,6.27,8214,Unknow,Unknow
18755,Donyatsu,"Comedy, Sci-Fi, Seinen",Movie,12,6.27,2168,Unknow,Unknow
7491,Dragon Quest Retsuden: Roto no Monshou,"Adventure, Fantasy, Magic, Shounen",Movie,1,6.27,590,Unknow,Unknow
33045,Dream Festival!,Music,ONA,12,6.27,4761,Unknow,Unknow
4003,Dream Hunter Rem,"Ecchi, Magic",OVA,4,6.27,1442,Unknow,Unknow
23409,Duel Masters VS,"Action, Adventure, Comedy, Shounen",TV,49,6.27,374,Unknow,Unknow
1324,Earthian,"Drama, Shoujo, Shounen Ai",OVA,4,6.27,5394,Unknow,Unknow
498,Haja Taisei Dangaiou,"Action, Adventure, Mecha, Sci-Fi",OVA,3,6.27,2350,Unknow,Unknow
14095,Kamen Rider Fourze x Crayon Shin-chan,"Action, Comedy, Kids, Shounen",Special,4,6.27,440,Unknow,Unknow
2049,Kouryuu Densetsu Villgust,"Action, Adventure, Comedy, Fantasy, Romance",OVA,2,6.27,1079,Unknow,Unknow
17815,Kyoto Animation: Kasa-hen,Fantasy,Special,1,6.27,2317,Unknow,Unknow
4129,Mahou no Tenshi Creamy Mami: Curtain Call,"Comedy, Music, Shoujo",Music,1,6.27,298,Unknow,Unknow
12449,Maken-Ki! Specials,"Ecchi, Sports",Special,6,6.27,13691,Unknow,Unknow
29765,Metropolis (2009),,Movie,1,6.27,313,Unknow,Unknow
7415,Mukougaoka Chisato wa Tada Mitsumeteita no Datta,Music,Music,1,6.27,794,Unknow,Unknow
10481,Otohime Connection,"Drama, Mystery, Romance, Shoujo, Slice of Life",OVA,1,6.27,259,Unknow,Unknow
2332,Plastic Little,"Action, Adventure, Comedy, Ecchi, Mecha, Military, Romance, Sci-Fi",OVA,1,6.27,7287,Unknow,Unknow
7468,Princess Lover! Picture Drama,"Comedy, Ecchi, Harem, School",Special,6,6.27,7132,Unknow,Unknow
11547,Sengoku☆Paradise Kiwami,"Action, Comedy, Drama, Historical, Romance, Samurai, Shoujo",TV,26,6.27,3473,Unknow,Unknow
10525,Shinseiki Duel Masters Flash,"Comedy, Kids",TV,24,6.27,314,Unknow,Unknow
32309,Tabi Machi Late Show,Drama,TV,4,6.27,5430,Unknow,Unknow
686,To Heart: Remember My Memories Specials,"Comedy, Martial Arts, Parody, Samurai, Sci-Fi, Super Power",Special,7,6.27,2198,Unknow,Unknow
9794,Tono to Issho 1.5,"Comedy, Historical, Parody, Samurai, Seinen",OVA,1,6.27,462,Unknow,Unknow
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,"Comedy, Drama, Harem, Romance, Sci-Fi",TV,13,6.27,5200,Unknow,Unknow
4484,"Umi no Yami, Tsuki no Kage","Drama, Horror, Romance",OVA,3,6.27,483,Unknow,Unknow
20053,Wizard Barristers: Benmashi Cecil,Magic,TV,12,6.27,38188,Unknow,Unknow
5133,100-man-nen Chikyuu no Tabi: Bander Book,Sci-Fi,Special,1,6.26,429,Unknow,Unknow
6074,21 Emon Uchuu ike! Hadashi no Princess,"Comedy, Sci-Fi, Space",Movie,1,6.26,260,Unknow,Unknow
2689,Akai Koudan Zillion: Utahime Yakyoku,"Adventure, Sci-Fi, Shounen",Special,1,6.26,533,Unknow,Unknow
21523,Baku Tech! Bakugan Gachi,"Action, Game, Shounen",TV,39,6.26,690,Unknow,Unknow
2823,Barbapapa,"Comedy, Fantasy",TV,45,6.26,1385,Unknow,Unknow
5289,Beast Wars Second: LioConvoy in Imminent Danger!,"Action, Adventure, Sci-Fi",Movie,1,6.26,685,Unknow,Unknow
12877,Bokurano Recap,"Drama, Mecha, Psychological, Sci-Fi",Special,1,6.26,1737,Unknow,Unknow
2830,Chibikko Remi to Meiken Kapi,"Adventure, Drama, Slice of Life",Movie,1,6.26,351,Unknow,Unknow
1283,Choujuu Densetsu Gestalt,"Adventure, Comedy, Fantasy, Shoujo",OVA,2,6.26,2601,Unknow,Unknow
7290,Cyborg 009: Kaijuu Sensou,"Action, Adventure, Sci-Fi",Movie,1,6.26,806,Unknow,Unknow
2287,Fighting Foodons,"Adventure, Comedy, Fantasy, Game, Shounen",TV,26,6.26,2580,Unknow,Unknow
1056,Good Morning Call,"Comedy, Drama, Romance, School, Shoujo",OVA,1,6.26,3970,Unknow,Unknow
10477,Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,"Comedy, Sci-Fi",Special,1,6.26,8434,Unknow,Unknow
4713,Heart no Kuni no Alice: Wonderful Wonder World,"Fantasy, Harem, Romance, Shoujo",Movie,1,6.26,20532,Unknow,Unknow
3406,iDOLM@STER Xenoglossia Specials,"Comedy, Mecha, Sci-Fi",Special,9,6.26,2377,Unknow,Unknow
5876,Izumo,"Adventure, Fantasy, Historical",OVA,2,6.26,276,Unknow,Unknow
9951,Jiu Se Lu,Supernatural,Movie,1,6.26,775,Unknow,Unknow
2092,Kiss wa Hitomi ni Shite,"Comedy, Romance, Shoujo",OVA,1,6.26,356,Unknow,Unknow
1909,Kusatta Kyoushi no Houteishiki,"Comedy, Romance, Shounen Ai",OVA,2,6.26,2649,Unknow,Unknow
13789,Little Nemo Pilot,Adventure,Special,1,6.26,407,Unknow,Unknow
8792,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,Comedy,OVA,1,6.26,6996,Unknow,Unknow
32927,Mobile Suit Gundam UC: A Phantom World,"Action, Mecha",Special,1,6.25,383,Unknow,Unknow
5584,New Dream Hunter Rem: Setsuriku no Mudenmekyu,"Ecchi, Magic",OVA,1,6.26,502,Unknow,Unknow
7876,Oz no Mahoutsukai,Fantasy,Movie,1,6.26,357,Unknow,Unknow
20555,SoniAni: Super Sonico The Animation,"Music, Slice of Life",TV,12,6.26,45748,Unknow,Unknow
854,Soul Link,"Action, Adventure, Comedy, Military, Romance, Sci-Fi, Space",TV,12,6.26,14641,Unknow,Unknow
33902,Suntory Minami Alps no Tennen Mizu,"Drama, School",Special,3,6.26,3700,Unknow,Unknow
2388,Tachiguishi Retsuden,Comedy,Movie,1,6.26,445,Unknow,Unknow
31221,Tantei Team KZ Jiken Note,"Mystery, School",TV,16,6.26,9410,Unknow,Unknow
5462,Top wo Nerae! Kagaku Kouza,"Comedy, Sci-Fi",Special,6,6.26,5479,Unknow,Unknow
28251,Uribyeol ilhowa ulrookso,"Comedy, Kids, Magic, Romance",Movie,1,6.22,283,Unknow,Unknow
31551,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,"Comedy, Seinen, Slice of Life",OVA,1,6.26,280,Unknow,Unknow
14949,Yurumates 3D: Ushinawareta Genjitsu,"Comedy, Seinen, Slice of Life",OVA,1,6.26,1095,Unknow,Unknow
7739,11eyes: Momoiro Genmutan,"Comedy, Ecchi, Super Power, Supernatural",Special,1,6.25,28144,Unknow,Unknow
8216,Aa Harimanada,"Martial Arts, Seinen, Sports",TV,23,6.25,640,Unknow,Unknow
1224,Aquarian Age: Sign for Evolution,"Action, Adventure, Fantasy, Music, Romance, Sci-Fi, Shounen, Super Power, Supernatural",TV,13,6.25,9268,Unknow,Unknow
5421,Ark,"Action, Fantasy, Mecha, Military, Sci-Fi, Supernatural",Movie,1,6.25,721,Unknow,Unknow
2414,Assemble Insert,"Comedy, Police, Sci-Fi",OVA,2,6.25,1566,Unknow,Unknow
22547,Blade &amp; Soul,"Action, Adventure, Fantasy, Martial Arts",TV,13,6.25,72692,Unknow,Unknow
7597,"Boku, Otaryman.","Comedy, Seinen, Slice of Life",OVA,1,6.25,3294,Unknow,Unknow
11705,Dragon Age: Blood Mage no Seisen,"Action, Fantasy",Movie,1,6.25,6341,Unknow,Unknow
5689,Eien no Filena,"Adventure, Drama, Fantasy",OVA,6,6.25,301,Unknow,Unknow
426,Final Fantasy,"Action, Adventure, Comedy, Fantasy",OVA,4,6.25,10325,Unknow,Unknow
7867,Gon,"Action, Adventure, Kids",TV,50,6.25,917,Unknow,Unknow
